Uniform Crime Reporting Statistics - UCR Data Online
http://www.ucrdatatool.gov/


National or state crime in 1960

,,Number of offenses reported,,,,,,,,,,"Crime rate per 100,000 population",,,,,,,,,,,
,,Violent crime,,,,,,Property crime,,,,Violent crime,,,,,,Property crime,,,,,

State,Population,Violent crime total,Murder and nonnegligent Manslaughter,Legacy rape /1,Revised rape /2,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft,Violent Crime rate,Murder and nonnegligent manslaughter rate,Legacy rape rate /1,Revised rape rate /2,Robbery rate,Aggravated assault rate,Property crime rate,Burglary rate,Larceny-theft rate,Motor vehicle theft rate,
Alabama,   3266740,       6097,         406,         281,,         898,       4512,      33823,      11626,      19344,       2853,         186.6,          12.4,           8.6,,          27.5,         138.1,       1035.4,         355.9,         592.1,          87.3
Alaska,     226167,         236,          23,          47,,          64,         102,       3494,         751,       2195,         548,         104.3,          10.2,          20.8,,          28.3,          45.1,       1544.9,         332.1,         970.5,         242.3
Arizona,   1302161,       2704,          78,         209,,         706,       1711,      36539,       8926,      23207,       4406,         207.7,           6.0,          16.1,,          54.2,         131.4,       2806.0,         685.5,       1782.2,         338.4
Arkansas,   1786272,       1924,         152,         159,,         443,       1170,      16548,       5399,      10250,         899,         107.7,           8.5,           8.9,,          24.8,          65.5,         926.4,         302.2,         573.8,          50.3
California,  15717204,      37558,         616,       2859,,      15287,      18796,     508511,     143102,     311956,      53453,         239.0,           3.9,          18.2,,          97.3,         119.6,       3235.4,         910.5,       1984.8,         340.1
Colorado,   1753947,       2408,          73,         229,,       1362,         744,      35695,       9996,      21949,       3750,         137.3,           4.2,          13.1,,          77.7,          42.4,       2035.1,         569.9,       1251.4,         213.8
Connecticut,   2535234,         928,          41,         103,,         236,         548,      28393,       8452,      16653,       3288,          36.6,           1.6,           4.1,,           9.3,          21.6,       1119.9,         333.4,         656.9,         129.7
Delaware,     446292,         375,          33,          41,,         157,         144,       9267,       2661,       5867,         739,          84.0,           7.4,           9.2,,          35.2,          32.3,       2076.4,         596.2,       1314.6,         165.6
District of Columbia,     763956,       4230,          81,         111,,       1072,       2966,      16495,       4587,       9905,       2003,         553.7,          10.6,          14.5,,         140.3,         388.2,       2159.2,         600.4,       1296.5,         262.2
Florida,   4951560,      11061,         527,         403,,       4005,       6126,     122858,      39966,      73603,       9289,         223.4,          10.6,           8.1,,          80.9,         123.7,       2481.2,         807.1,       1486.5,         187.6
Georgia,   3943116,       6262,         469,         294,,         974,       4525,      49253,      15461,      27979,       5813,         158.8,          11.9,           7.5,,          24.7,         114.8,       1249.1,         392.1,         709.6,         147.4
Hawaii,     632772,         138,          15,          21,,          69,          33,      14405,       3328,       9369,       1708,          21.8,           2.4,           3.3,,          10.9,           5.2,       2276.5,         525.9,       1480.6,         269.9
Idaho,     667191,         255,          16,          48,,          92,          99,      11561,       2011,       8883,         667,          38.2,           2.4,           7.2,,          13.8,          14.8,       1732.8,         301.4,       1331.4,         100.0
Illinois,  10081158,      36802,         489,       1773,,      21048,      13492,     199283,      58241,     105423,      35619,         365.1,           4.9,          17.6,,         208.8,         133.8,       1976.8,         577.7,       1045.7,         353.3
Indiana,   4662498,       3945,         204,         240,,       1609,       1892,      68496,      21486,      39196,       7814,          84.6,           4.4,           5.1,,          34.5,          40.6,       1469.1,         460.8,         840.7,         167.6
Iowa,   2757537,         656,          17,         102,,         301,         236,      30335,       6375,      21865,       2095,          23.8,            .6,           3.7,,          10.9,           8.6,       1100.1,         231.2,         792.9,          76.0
Kansas,   2178611,       1272,          64,         109,,         410,         689,      29120,       7705,      19515,       1900,          58.4,           2.9,           5.0,,          18.8,          31.6,       1336.6,         353.7,         895.8,          87.2
Kentucky,   3038156,       2957,         205,         163,,       1001,       1588,      33887,      11274,      18831,       3782,          97.3,           6.7,           5.4,,          32.9,          52.3,       1115.4,         371.1,         619.8,         124.5
Louisiana,   3257022,       4990,         270,         279,,       1484,       2957,      43709,      12615,      24893,       6201,         153.2,           8.3,           8.6,,          45.6,          90.8,       1342.0,         387.3,         764.3,         190.4
Maine,     969265,         289,          16,          48,,          77,         148,      11228,       2702,       7334,       1192,          29.8,           1.7,           5.0,,           7.9,          15.3,       1158.4,         278.8,         756.7,         123.0
Maryland,   3100689,       4691,         168,         224,,       1158,       3141,      47092,      11360,      30024,       5708,         151.3,           5.4,           7.2,,          37.3,         101.3,       1518.8,         366.4,         968.3,         184.1
Massachusetts,   5148578,       2512,          74,         249,,       1052,       1137,      60255,      15918,      33469,      10868,          48.8,           1.4,           4.8,,          20.4,          22.1,       1170.3,         309.2,         650.1,         211.1
Michigan,   7823194,      17034,         353,       1135,,       7330,       8216,     191001,      56724,     120237,      14040,         217.7,           4.5,          14.5,,          93.7,         105.0,       2441.5,         725.1,       1536.9,         179.5
Minnesota,   3413864,       1435,          42,          81,,         950,         362,      48614,      12645,      31303,       4666,          42.0,           1.2,           2.4,,          27.8,          10.6,       1424.0,         370.4,         916.9,         136.7
Mississippi,   2178141,       2236,         218,         112,,         324,       1582,      13113,       4459,       7603,       1051,         102.7,          10.0,           5.1,,          14.9,          72.6,         602.0,         204.7,         349.1,          48.3
Missouri,   4319813,       7468,         189,         627,,       3913,       2739,      77743,      25712,      44049,       7982,         172.9,           4.4,          14.5,,          90.6,          63.4,       1799.7,         595.2,       1019.7,         184.8
Montana,     674767,         453,          26,          48,,         186,         193,      13397,       2675,       9079,       1643,          67.1,           3.9,           7.1,,          27.6,          28.6,       1985.4,         396.4,       1345.5,         243.5
Nebraska,   1411330,         590,          33,          59,,         253,         245,      16623,       3267,      11586,       1770,          41.8,           2.3,           4.2,,          17.9,          17.4,       1177.8,         231.5,         820.9,         125.4
Nevada,     285278,         416,          25,          36,,         211,         144,       9399,       2606,       5675,       1118,         145.8,           8.8,          12.6,,          74.0,          50.5,       3294.7,         913.5,       1989.3,         391.9
New Hampshire,     606921,          81,           8,          25,,          18,          30,       4105,       1108,       2646,         351,          13.3,           1.3,           4.1,,           3.0,           4.9,         676.4,         182.6,         436.0,          57.8
New Jersey,   6066782,       6932,         164,         442,,       2591,       3735,      83509,      25698,      45903,      11908,         114.3,           2.7,           7.3,,          42.7,          61.6,       1376.5,         423.6,         756.6,         196.3
New Mexico,     951023,       1360,          70,         117,,         376,         797,      21337,       4331,      14501,       2505,         143.0,           7.4,          12.3,,          39.5,          83.8,       2243.6,         455.4,       1524.8,         263.4
North Carolina,   4556155,      10182,         482,         355,,         825,       8520,      43556,      12730,      26865,       3961,         223.5,          10.6,           7.8,,          18.1,         187.0,         956.0,         279.4,         589.6,          86.9
North Dakota,     632446,          90,           3,          14,,          40,          33,       5545,       1252,       3863,         430,          14.2,            .5,           2.2,,           6.3,           5.2,         876.8,         198.0,         610.8,          68.0
Ohio,   9706397,       8120,         311,         572,,       3890,       3347,     143187,      37260,      92858,      13069,          83.7,           3.2,           5.9,,          40.1,          34.5,       1475.2,         383.9,         956.7,         134.6
Oklahoma,   2328284,       2258,         174,         299,,         929,         856,      44665,      12834,      27270,       4561,          97.0,           7.5,          12.8,,          39.9,          36.8,       1918.4,         551.2,       1171.2,         195.9
Oregon,   1768687,       1232,          43,         166,,         563,         460,      33738,       7175,      24252,       2311,          69.7,           2.4,           9.4,,          31.8,          26.0,       1907.5,         405.7,       1371.2,         130.7
Pennsylvania,  11319366,      11203,         296,         995,,       3840,       6072,     107586,      33709,      60023,      13854,          99.0,           2.6,           8.8,,          33.9,          53.6,         950.5,         297.8,         530.3,         122.4
Rhode Island,     859488,         316,           9,          20,,         122,         165,      17496,       4388,      10455,       2653,          36.8,           1.0,           2.3,,          14.2,          19.2,       2035.6,         510.5,       1216.4,         308.7
South Carolina,   2382594,       3424,         314,         236,,         478,       2396,      32319,      10081,      19636,       2602,         143.7,          13.2,           9.9,,          20.1,         100.6,       1356.5,         423.1,         824.1,         109.2
South Dakota,     680514,         282,          14,          37,,          62,         169,       7639,       1687,       5363,         589,          41.4,           2.1,           5.4,,           9.1,          24.8,       1122.5,         247.9,         788.1,          86.6
Tennessee,   3567089,       3250,         302,         194,,         961,       1793,      41000,      16505,      20162,       4333,          91.1,           8.5,           5.4,,          26.9,          50.3,       1149.4,         462.7,         565.2,         121.5
Texas,   9579677,      15428,         824,         892,,       3031,      10681,     196979,      57589,     123415,      15975,         161.0,           8.6,           9.3,,          31.6,         111.5,       2056.2,         601.2,       1288.3,         166.8
Utah,     890627,         484,           9,          61,,         185,         229,      22150,       3655,      17081,       1414,          54.3,           1.0,           6.8,,          20.8,          25.7,       2487.0,         410.4,       1917.9,         158.8
Vermont,     389881,          37,           1,           9,,           9,          18,       3181,         944,       1898,         339,           9.5,            .3,           2.3,,           2.3,           4.6,         815.9,         242.1,         486.8,          86.9
Virginia,   3966949,       7286,         487,         319,,       1042,       5438,      58282,      15594,      37660,       5028,         183.7,          12.3,           8.0,,          26.3,         137.1,       1469.2,         393.1,         949.3,         126.7
Washington,   2853214,       1616,          61,         166,,         886,         503,      62072,      13908,      43657,       4507,          56.6,           2.1,           5.8,,          31.1,          17.6,       2175.5,         487.5,       1530.1,         158.0
West Virginia,   1860421,       1200,          81,          78,,         238,         803,      12208,       4358,       6558,       1292,          64.5,           4.4,           4.2,,          12.8,          43.2,         656.2,         234.2,         352.5,          69.4
Wisconsin,   3951777,       1261,          50,         109,,         327,         775,      44009,       7847,      32035,       4127,          31.9,           1.3,           2.8,,           8.3,          19.6,       1113.7,         198.6,         810.6,         104.4
Wyoming,     330066,         362,          16,          23,,         176,         147,       5989,         990,       4620,         379,         109.7,           4.8,           7.0,,          53.3,          44.5,       1814.5,         299.9,       1399.7,         114.8
United States-Total, 179323175,     288460,       9110,      17190,,     107840,     154320,   3095700,     912100,   1855400,     328200,         160.9,           5.1,           9.6,,          60.1,          86.1,       1726.3,         508.6,       1034.7,         183.0

		
		,1. The figures shown in this column for the offense of rape were estimated using the legacy UCR definition of rape - previously known as "Forcible" rape.  See UCR Offense Definitions for further information.
		
		,2. The figures shown in this column for the offense of rape were estimated using the revised Uniform Crime Reporting (UCR) definition of rape. In December 2011 the UCR program changed its definition of SRS rape to this revised definition. This change can be seen in the UCR data starting in 2013. Prior to 2013 this column will be blank. See UCR Offense Definitions for further information.
		
		
		,Notes:,National or state offense totals are based on data from all reporting agencies and estimates for unreported areas.

"           Rates are the number of reported offenses per 100,000 population"  
 
,,"United States-Total - "
 
,,"The 168 murder and nonnegligent homicides that occurred as a result of the bombing of the Alfred P. Murrah Federal Building in Oklahoma City in 1995 are included in the national estimate." 
,,"The 2,823 murder and nonnegligent homicides that occurred as a result of the events of September 11, 2001, are not included in the national estimates."  
 
,,"Alabama - "
 
,,"2011 - because of changes in the state's reporting practices, figures are not comparable to previous years' data."  
 
,,"Delaware - "
 
,,"Since complete 1995 data were not available from Delaware, standard estimation procedures were applied to derive the 1995 state estimate." 
,,"The state UCR Program was unable to provide 1998 forcible rape figures in accordance with national UCR guidelines.  The 1998 forcible rape total for Delaware was estimated by reducing the number of reported offenses by the proportion of male forcible rape victims statewide."  
 
,,"District of Columbia - "
 
,,"1999-2008 District of Columbia data include reports from the Zoological Police" 
,,"2002-2008 data include reports from the Metro Transit Police" 
,,"2012 data includes offenses reported by the Zoological Police and the Metro Transit Police."  
 
,,"Florida - "
 
,,"Reporting problems at the state resulted in no usable 1988 data.  The state total was estimated by updating previous valid annual totals for individual jurisdictions, subdivided by population group.  Percent changes for each offense within each population group of the geographic division in which the state resides was applied to the previous valid annual totals.  The state total was compiled from the sums of the population group estimates." 
,,"The state UCR Program was unable to provide complete 1996 offense figures in accordance with UCR guidelines.  The state UCR Program was able to provide an aggregated state total and data were received from 94 individual Florida agencies."  
 
,,"Illinois - "
 
,,"The state UCR Program was unable to provide 1985-current forcible rape figures in accordance with national UCR Program guidelines.  The rape totals were estimated using national rates per 100,000 inhabitants within the eight population groups and assigning the forcible rape volumes proportionally to the state.  Rockford, Illinois, has provided valid forcible rape counts as of 2006." 
,,"For 1993 state NIBRS conversion efforts resulted in estimation for Illinois.  Since valid annual totals were available for approximately 60 Illinois agencies, those counts were maintained.  The counts for the remaining jurisdictions were replaced with the most recent valid annual totals or were generated using standard estimation procedures.  The results of all sources were then combined to arrive at the 1993 state total for Illinois." 
,,"For 1994 state NIBRS conversion efforts resulted in estimation for Illinois.  Illinois totals were generated using only the valid crime rates for the East North Central Division.  Within each population group, the state's offense totals were estimated based on the rate per 100,000 inhabitants within the remainder of the division.  " 
,,"For 1996-current, the state UCR Program was unable to provide complete offense figures in accordance with UCR guidelines.  Valid Part I counts were available for most of the largest cities (100,000 and over in population).  For other agencies, the only available counts generated by the Illinois State Program were state totals based upon an incident-level system without indication of multiple offenses recorded within single incidents.  Therefore, the UCR Hierarchy Rule could not be applied in order to convert the state's data to Summary Reporting System data.  (The Hierarchy Rule requires that only the most serious offense in a multiple-offense criminal incident is counted.)  To arrive at a comparable state estimate to be included in national compilations, the Illinois State Program's state totals (which were inflated because of the nonapplication of the Hierarchy Rule) were reduced by the proportion of multiple offenses reported within single incidents in the NIBRS database.  Valid totals for the large cities were excluded from the reduction process."  
 
,,"Iowa - NIBRS conversion efforts resulted in estimation for Iowa in 1991.  State totals were estimated by updating previous valid annual totals for individual jurisdictions, subdivided by population group.  Percent changes for each offense within each population group of the West North Central Division were applied to the previous valid annual totals.  The state totals were compiled from the sums of the population group estimates."
  
 
,,"Kansas - "
 
,,"NIBRS conversion efforts resulted in estimation for Kansas in 1993.  State totals were estimated by updating previous valid annual totals for individual jurisdictions, subdivided by population group.  Percent changes for each offense within each population group of the West North Central Division were applied to the previous valid annual totals.  The state totals were compiled from the sums of the population group estimates. " 
,,"NIBRS conversion efforts resulted in estimation for Kansas in 1994.  State totals were generated using only the valid crime rates for the West North Central Division.  Within each population group, the state's offense totals were estimated based on the rate per 100,000 inhabitants within the remainder of the division.  " 
,,"The state UCR Program was unable to provide complete 1995 offense figures in accordance with UCR guidelines.  The state UCR Program was able to provide valid 1994 state totals which were then updated using 1995 crime trends for the West North Central Division.  " 
,,"The state UCR Program was unable to provide complete 1996 offense figures in accordance with UCR guidelines.  The Kansas state estimate was extrapolated from 1996 January-June state totals provided by the Kansas State UCR Program.  " 
,,"The state UCR Program was unable to provide complete 1997 offense figures in accordance with UCR guidelines.  The Kansas state estimate was extrapolated from 1996 January-June state totals provided by the Kansas State UCR Program.  " 
,,"The state UCR Program was unable to provide complete 1998 offense figures in accordance with UCR guidelines.  To arrive at 1998 estimates, 1997 state totals supplied by the Kansas State UCR Program were updated using 1998 crime trends for the West North Central Division." 
,,"The state UCR Program was unable to provide complete 1999 offense figures in accordance with UCR guidelines.  To arrive at the 1999 estimate for Kansas, the 1998 state total supplied by the state UCR Program was updated using 1999 crime trends for the division in which Kansas is located. " 
,,"The state UCR Program was unable to provide complete 2000 offense figures in accordance with UCR guidelines.  To arrive at the 2000 estimate for Kansas, the 1999 state estimate was updated using 2000 crime trends for the West North Central Division."  
 
,,"Kentucky - "
 
,,"Reporting problems at the state resulted in no usable 1988 data.  The state total was estimated by updating previous valid annual totals for individual jurisdictions, subdivided by population group.  Percent changes for each offense within each population group of the geographic division in which the state resides was applied to the previous valid annual totals.  The state total was compiled from the sums of the population group estimates.  " 
,,"The state UCR Program was unable to provide complete 1996 offense figures in accordance with UCR guidelines.  The 1995 and 1996 percent changes within the geographic division in which Kentucky is categorized were applied to the valid 1995 state total to generate the 1996 state total. " 
,,"The state UCR Program was unable to provide complete 1997 offense figures in accordance with UCR guidelines.  The 1996 and 1997 percent changes within the geographic division in which Kentucky is categorized were applied to the valid 1996 state total to effect the 1997 state total. " 
,,"The state UCR Program was unable to provide complete 1998 offense figures in accordance with UCR guidelines.  The state total was estimated by using 1997 figures for the nonreporting areas and applying 1997 versus 1998 percentage changes for the division in which Kentucky is located.  The estimates for the nonreporting areas were then increased by any actual 1998 crime counts received." 
,,"The state UCR Program was unable to provide complete 1999 offense figures in accordance with UCR guidelines.  To arrive at the 1999 estimate for Kentucky, the 1998 state total supplied by the state UCR Program was updated using 1999 crime trends for the division in which Kentucky is located. " 
,,"The state UCR Program was unable to provide complete 2000 offense figures in accordance with UCR guidelines.  To arrive at the 2000 estimate for Kentucky, the 1999 state total supplied by the state UCR Program was updated using 2000 crime trends for the division in which Kentucky is located. " 
,,"The state UCR Program was unable to provide complete 2001 offense figures in accordance with UCR guidelines.  To arrive at the 2001 estimate for Kentucky, the 2000 state estimate was updated using 2001 crime trends reported for the East South Central Division.  " 
,,"The state UCR Program was unable to provide complete 2002 offense figures in accordance with UCR guidelines.  To obtain the 2002 state crime count, the FBI contacted the state UCR Program, and the state agency was able to provide their latest state total, 2000.  Therefore, the 2001 state estimate was updated for inclusion in the 2002 edition of Crime in the United States by using the 2001 crime trends for the division in which the state is located.  To derive the 2002 state estimate, the 2002 crime trends for the division were applied to the adjusted 2001 state estimate. " 
,,"The state UCR Program was unable to provide complete 2003 offense figures in accordance with UCR guidelines.  To obtain the 2003 estimate, the 2003 crime trend for the East South Central Division was applied to an adjusted 2002 state estimate.  The 2002 state count was reestimated by applying the 2002 crime trend for the East South Central Division using a more current figure, 2001 state totals, provided by the state UCR Program.  The adjusted 2002 estimate differs from the figure published in the 2002 edition of Crime in the United States which was originally estimated using 2002 state totals"  
 
,,"Maine - The state UCR Program was unable to provide complete 1999 offense figures in accordance with UCR guidelines.  The Maine Department of Public Safety forwarded monthly January through October crime counts for each law enforcement contributor; since 12 months of data were not received, the national Program estimated for the missing data following standard estimation procedures to arrive at a 1999 state total."
  
 
,,"Michigan - The state UCR Program was unable to provide 1993 forcible rape figures in accordance with UCR guidelines.  The rape totals were estimated using national rates per 100,000 inhabitants within the eight population groups and assigning the forcible rape volumes proportionally to the state."
  
 
,,"Minnesota - "
 
,,"All agencies 1993 and 2005-Present (with the exception of Minneapolis and St. Paul) - The data collection methodology for the offense of forcible rape used by the State Uniform Crime Reporting (UCR) Program does not comply with national UCR Program guidelines. Consequently, their figures for forcible rape and violent crime (of which forcible rape is part) are not included in this tool."  
 
,,"Montana - "
 
,,"The state UCR Program was unable to provide complete 1994 offense figures in accordance with UCR guidelines.  State totals were estimated by updating previous valid annual totals for individual jurisdictions, subdivided by population group.  Percent changes for each offense within each population group of the Mountain Division were applied to the previous valid annual totals.  The state totals were compiled from the sums of the population group estimates.  " 
,,"The state UCR Program was unable to provide complete 1995 offense figures in accordance with UCR guidelines.  State estimates were computed by updating the previous valid annual totals using the 1994 versus 1995 percent changes for the Mountain Division." 
,,"The state UCR Program was unable to provide complete 1996 offense figures in accordance with UCR guidelines.  The 1995 and 1996 percent changes within the geographic division in which Montana is categorized were applied to the valid 1995 state total to generate the 1996 state total. " 
,,"The state UCR Program was unable to provide complete 1997 offense figures in accordance with UCR guidelines.  The 1996 and 1997 percent changes within the geographic division in which Montana is categorized were applied to the valid 1996 state total to effect the 1997 state total. " 
,,"The state UCR Program was unable to provide complete 1998 offense figures in accordance with UCR guidelines.  The state total was estimated by using 1997 figures for the nonreporting areas and applying 1997 versus 1998 percentage changes for the division in which Montana is located.  The estimates for the nonreporting areas were then increased by any actual 1998 crime counts received." 
,,"The state UCR Program was unable to provide complete 1999 offense figures in accordance with UCR guidelines.  To arrive at the 1999 estimate for Montana, the 1998 state total supplied by the state UCR Program was updated using 1999 crime trends for the division in which Montana is located." 
,,"The state UCR Program was unable to provide complete 2000 offense figures in accordance with UCR guidelines.  To arrive at the 2000 estimate for Montana, the 1999 state total supplied by the state UCR Program was updated using 2000 crime trends for the division in which Montana is located." 
,,"2011 - because of changes in the state's reporting practices, figures are not comparable to previous years' data."  
 
,,"New Hampshire - "
 
,,"The state UCR Program was unable to provide complete 1997 offense figures in accordance with UCR guidelines.  The 1996 and 1997 percent changes within the geographic division in which New Hampshire is categorized were applied to the valid 1996 state total to effect the 1997 state total.  " 
,,"The state UCR Program was unable to provide complete 1998 offense figures in accordance with UCR guidelines.  The state total was estimated by using 1997 figures for the nonreporting areas and applying 1997 versus 1998 percentage changes for the division in which New Hampshire is located.  The estimates for the nonreporting areas were then increased by any actual 1998 crime counts received." 
,,"The state UCR Program was unable to provide complete 1999 offense figures in accordance with UCR guidelines.  The state total for New Hampshire was estimated by using the 1998 figures for the 1999 nonreporting areas and applying the 2-year percent change for the New England Division."  
 
,,"New York - "
 
,,"2012 - because of changes in the state/local agency's reporting practices, figures are not comparable to previous years' data."  
 
