Uniform Crime Reporting Statistics - UCR Data Online
http://www.ucrdatatool.gov/


National or state crime in 1963

,,Number of offenses reported,,,,,,,,,,"Crime rate per 100,000 population",,,,,,,,,,,
,,Violent crime,,,,,,Property crime,,,,Violent crime,,,,,,Property crime,,,,,

State,Population,Violent crime total,Murder and nonnegligent Manslaughter,Legacy rape /1,Revised rape /2,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft,Violent Crime rate,Murder and nonnegligent manslaughter rate,Legacy rape rate /1,Revised rape rate /2,Robbery rate,Aggravated assault rate,Property crime rate,Burglary rate,Larceny-theft rate,Motor vehicle theft rate,
Alabama,   3347000,       6115,         340,         192,,         828,       4755,      38521,      12614,      22874,       3033,         182.7,          10.2,           5.7,,          24.7,         142.1,       1150.9,         376.9,         683.4,          90.6
Alaska,     248000,         272,          16,          37,,          55,         164,       4843,         946,       3010,         887,         109.7,           6.5,          14.9,,          22.2,          66.1,       1952.8,         381.5,       1213.7,         357.7
Arizona,   1559000,       3027,          93,         222,,         897,       1815,      49894,      12944,      31213,       5737,         194.2,           6.0,          14.2,,          57.5,         116.4,       3200.4,         830.3,       2002.1,         368.0
Arkansas,   1858000,       1991,         137,         113,,         466,       1275,      19949,       6087,      12315,       1547,         107.2,           7.4,           6.1,,          25.1,          68.6,       1073.7,         327.6,         662.8,          83.3
California,  17590000,      42419,         673,       3080,,      16458,      22208,     623709,     175703,     384289,      63717,         241.2,           3.8,          17.5,,          93.6,         126.3,       3545.8,         998.9,       2184.7,         362.2
Colorado,   1961000,       2555,          94,         285,,       1340,         836,      49624,      13149,      30465,       6010,         130.3,           4.8,          14.5,,          68.3,          42.6,       2530.5,         670.5,       1553.5,         306.5
Connecticut,   2666000,       1192,          47,          88,,         366,         691,      40853,      12553,      23397,       4903,          44.7,           1.8,           3.3,,          13.7,          25.9,       1532.4,         470.9,         877.6,         183.9
Delaware,     476000,         424,          24,          43,,         181,         176,      10892,       3366,       6559,         967,          89.1,           5.0,           9.0,,          38.0,          37.0,       2288.2,         707.1,       1377.9,         203.2
District of Columbia,     798000,       4740,          95,          87,,       1707,       2851,      20844,       6984,      10395,       3465,         594.0,          11.9,          10.9,,         213.9,         357.3,       2612.0,         875.2,       1302.6,         434.2
Florida,   5652000,      12150,         463,         398,,       4017,       7272,     145313,      46604,      89034,       9675,         215.0,           8.2,           7.0,,          71.1,         128.7,       2571.0,         824.6,       1575.3,         171.2
Georgia,   4140000,       7019,         390,         396,,       1410,       4823,      62841,      19400,      34843,       8598,         169.5,           9.4,           9.6,,          34.1,         116.5,       1517.9,         468.6,         841.6,         207.7
Hawaii,     694000,         215,          12,          18,,          80,         105,      17430,       4944,      10812,       1674,          31.0,           1.7,           2.6,,          11.5,          15.1,       2511.5,         712.4,       1557.9,         241.2
Idaho,     713000,         362,          18,          39,,          87,         218,      13044,       2405,       9939,         700,          50.8,           2.5,           5.5,,          12.2,          30.6,       1829.5,         337.3,       1394.0,          98.2
Illinois,  10182000,      33627,         523,       1416,,      19193,      12495,     229605,      55117,     135634,      38854,         330.3,           5.1,          13.9,,         188.5,         122.7,       2255.0,         541.3,       1332.1,         381.6
Indiana,   4694000,       4819,         130,         380,,       2219,       2090,      91417,      25294,      56127,       9996,         102.7,           2.8,           8.1,,          47.3,          44.5,       1947.5,         538.9,       1195.7,         213.0
Iowa,   2780000,         629,          35,         100,,         253,         241,      32155,       7516,      22374,       2265,          22.6,           1.3,           3.6,,           9.1,           8.7,       1156.7,         270.4,         804.8,          81.5
Kansas,   2225000,       1831,          57,         148,,         648,         978,      34704,       8234,      24068,       2402,          82.3,           2.6,           6.7,,          29.1,          44.0,       1559.7,         370.1,       1081.7,         108.0
Kentucky,   3095000,       2849,         172,         166,,       1109,       1402,      41632,      13508,      24159,       3965,          92.1,           5.6,           5.4,,          35.8,          45.3,       1345.1,         436.4,         780.6,         128.1
Louisiana,   3418000,       5798,         235,         212,,       1446,       3905,      47344,      13528,      27046,       6770,         169.6,           6.9,           6.2,,          42.3,         114.2,       1385.1,         395.8,         791.3,         198.1
Maine,     982000,         306,          19,          36,,          64,         187,      11216,       2972,       7246,         998,          31.2,           1.9,           3.7,,           6.5,          19.0,       1142.2,         302.6,         737.9,         101.6
Maryland,   3289000,       5283,         207,         308,,       1721,       3047,      65169,      15968,      41387,       7814,         160.6,           6.3,           9.4,,          52.3,          92.6,       1981.4,         485.5,       1258.3,         237.6
Massachusetts,   5218000,       3454,         101,         236,,       1409,       1708,      86602,      23121,      44382,      19099,          66.2,           1.9,           4.5,,          27.0,          32.7,       1659.7,         443.1,         850.6,         366.0
Michigan,   8116000,      18478,         283,       1220,,       8393,       8582,     223075,      58884,     145863,      18328,         227.7,           3.5,          15.0,,         103.4,         105.7,       2748.6,         725.5,       1797.2,         225.8
Minnesota,   3500000,       1983,          41,          91,,       1186,         665,      57409,      14160,      38075,       5174,          56.7,           1.2,           2.6,,          33.9,          19.0,       1640.3,         404.6,       1087.9,         147.8
Mississippi,   2290000,       1779,         164,          98,,         191,       1326,      13125,       4259,       7740,       1126,          77.7,           7.2,           4.3,,           8.3,          57.9,         573.1,         186.0,         338.0,          49.2
Missouri,   4328000,       8629,         223,         592,,       3788,       4026,     102415,      28644,      63370,      10401,         199.4,           5.2,          13.7,,          87.5,          93.0,       2366.3,         661.8,       1464.2,         240.3
Montana,     707000,         414,          14,          59,,         146,         195,      14835,       3380,       9722,       1733,          58.6,           2.0,           8.3,,          20.7,          27.6,       2098.3,         478.1,       1375.1,         245.1
Nebraska,   1460000,         591,          29,         102,,         227,         233,      20302,       4290,      14181,       1831,          40.5,           2.0,           7.0,,          15.5,          16.0,       1390.5,         293.8,         971.3,         125.4
Nevada,     368000,         755,          29,          60,,         437,         229,      16137,       4221,       9441,       2475,         205.2,           7.9,          16.3,,         118.8,          62.2,       4385.1,       1147.0,       2565.5,         672.6
New Hampshire,     627000,         164,          20,          30,,          43,          71,       5676,       1751,       3354,         571,          26.2,           3.2,           4.8,,           6.9,          11.3,         905.3,         279.3,         534.9,          91.1
New Jersey,   6470000,       8849,         181,         561,,       3367,       4740,     114018,      35993,      61199,      16826,         136.8,           2.8,           8.7,,          52.0,          73.3,       1762.3,         556.3,         945.9,         260.1
New Mexico,   1018000,       1376,          57,         124,,         385,         810,      23283,       6080,      14841,       2362,         135.2,           5.6,          12.2,,          37.8,          79.6,       2287.1,         597.2,       1457.9,         232.0
North Carolina,   4760000,      10038,         391,         346,,         903,       8398,      51877,      15948,      30877,       5052,         210.9,           8.2,           7.3,,          19.0,         176.4,       1089.9,         335.0,         648.7,         106.1
North Dakota,     634000,         182,          13,          22,,          61,          86,       6408,       1207,       4590,         611,          28.7,           2.1,           3.5,,           9.6,          13.6,       1010.7,         190.4,         724.0,          96.4
Ohio,  10173000,       9086,         306,         617,,       4145,       4018,     168038,      43898,     109095,      15045,          89.3,           3.0,           6.1,,          40.7,          39.5,       1651.8,         431.5,       1072.4,         147.9
Oklahoma,   2487000,       2808,         129,         200,,         997,       1482,      46008,      13331,      27904,       4773,         112.9,           5.2,           8.0,,          40.1,          59.6,       1849.9,         536.0,       1122.0,         191.9
Oregon,   1826000,       1393,          55,         161,,         554,         623,      38969,       8823,      27023,       3123,          76.3,           3.0,           8.8,,          30.3,          34.1,       2134.1,         483.2,       1479.9,         171.0
Pennsylvania,  11424000,      12678,         268,         930,,       4771,       6709,     128209,      40089,      69915,      18205,         111.0,           2.3,           8.1,,          41.8,          58.7,       1122.3,         350.9,         612.0,         159.4
Rhode Island,     885000,         500,          12,          20,,         153,         315,      17244,       4765,      10081,       2398,          56.5,           1.4,           2.3,,          17.3,          35.6,       1948.5,         538.4,       1139.1,         271.0
South Carolina,   2483000,       4075,         249,         150,,         536,       3140,      41379,      14288,      23783,       3308,         164.1,          10.0,           6.0,,          21.6,         126.5,       1666.5,         575.4,         957.8,         133.2
South Dakota,     737000,         278,           9,          39,,          78,         152,       7952,       1818,       5458,         676,          37.7,           1.2,           5.3,,          10.6,          20.6,       1079.0,         246.7,         740.6,          91.7
Tennessee,   3694000,       3777,         239,         247,,       1048,       2243,      50681,      19056,      25503,       6122,         102.2,           6.5,           6.7,,          28.4,          60.7,       1372.0,         515.9,         690.4,         165.7
Texas,  10323000,      17511,         760,       1008,,       3700,      12043,     214065,      62867,     133454,      17744,         169.6,           7.4,           9.8,,          35.8,         116.7,       2073.7,         609.0,       1292.8,         171.9
Utah,     983000,         598,          24,          77,,         225,         272,      22919,       4916,      16177,       1826,          60.8,           2.4,           7.8,,          22.9,          27.7,       2331.5,         500.1,       1645.7,         185.8
Vermont,     390000,          92,           2,          33,,          27,          30,       4242,       1614,       2167,         461,          23.6,            .5,           8.5,,           6.9,           7.7,       1087.7,         413.8,         555.6,         118.2
Virginia,   4331000,       8259,         307,         415,,       1267,       6270,      72678,      19536,      47339,       5803,         190.7,           7.1,           9.6,,          29.3,         144.8,       1678.1,         451.1,       1093.0,         134.0
Washington,   3050000,       2034,          76,         196,,         914,         848,      71051,      16134,      49490,       5427,          66.7,           2.5,           6.4,,          30.0,          27.8,       2329.5,         529.0,       1622.6,         177.9
West Virginia,   1778000,       1185,          95,          74,,         260,         756,      12503,       4023,       7164,       1316,          66.6,           5.3,           4.2,,          14.6,          42.5,         703.2,         226.3,         402.9,          74.0
Wisconsin,   4061000,       1312,          70,         115,,         393,         734,      53390,       9584,      38919,       4887,          32.3,           1.7,           2.8,,           9.7,          18.1,       1314.7,         236.0,         958.4,         120.3
Wyoming,     337000,         213,          12,          21,,          72,         108,       6081,       1163,       4457,         461,          63.2,           3.6,           6.2,,          21.4,          32.0,       1804.5,         345.1,       1322.6,         136.8
United States-Total, 188483000,     316970,       8640,      17650,,     116470,     174210,   3792500,   1086400,   2297800,     408300,         168.2,           4.6,           9.4,,          61.8,          92.4,       2012.1,         576.4,       1219.1,         216.6

		
		,1. The figures shown in this column for the offense of rape were estimated using the legacy UCR definition of rape - previously known as "Forcible" rape.  See UCR Offense Definitions for further information.
		
		,2. The figures shown in this column for the offense of rape were estimated using the revised Uniform Crime Reporting (UCR) definition of rape. In December 2011 the UCR program changed its definition of SRS rape to this revised definition. This change can be seen in the UCR data starting in 2013. Prior to 2013 this column will be blank. See UCR Offense Definitions for further information.
		
		
		,Notes:,National or state offense totals are based on data from all reporting agencies and estimates for unreported areas.

"           Rates are the number of reported offenses per 100,000 population"  
 
,,"United States-Total - "
 
,,"The 168 murder and nonnegligent homicides that occurred as a result of the bombing of the Alfred P. Murrah Federal Building in Oklahoma City in 1995 are included in the national estimate." 
,,"The 2,823 murder and nonnegligent homicides that occurred as a result of the events of September 11, 2001, are not included in the national estimates."  
 
,,"Alabama - "
 
,,"2011 - because of changes in the state's reporting practices, figures are not comparable to previous years' data."  
 
,,"Delaware - "
 
,,"Since complete 1995 data were not available from Delaware, standard estimation procedures were applied to derive the 1995 state estimate." 
,,"The state UCR Program was unable to provide 1998 forcible rape figures in accordance with national UCR guidelines.  The 1998 forcible rape total for Delaware was estimated by reducing the number of reported offenses by the proportion of male forcible rape victims statewide."  
 
,,"District of Columbia - "
 
,,"1999-2008 District of Columbia data include reports from the Zoological Police" 
,,"2002-2008 data include reports from the Metro Transit Police" 
,,"2012 data includes offenses reported by the Zoological Police and the Metro Transit Police."  
 
,,"Florida - "
 
,,"Reporting problems at the state resulted in no usable 1988 data.  The state total was estimated by updating previous valid annual totals for individual jurisdictions, subdivided by population group.  Percent changes for each offense within each population group of the geographic division in which the state resides was applied to the previous valid annual totals.  The state total was compiled from the sums of the population group estimates." 
,,"The state UCR Program was unable to provide complete 1996 offense figures in accordance with UCR guidelines.  The state UCR Program was able to provide an aggregated state total and data were received from 94 individual Florida agencies."  
 
,,"Illinois - "
 
,,"The state UCR Program was unable to provide 1985-current forcible rape figures in accordance with national UCR Program guidelines.  The rape totals were estimated using national rates per 100,000 inhabitants within the eight population groups and assigning the forcible rape volumes proportionally to the state.  Rockford, Illinois, has provided valid forcible rape counts as of 2006." 
,,"For 1993 state NIBRS conversion efforts resulted in estimation for Illinois.  Since valid annual totals were available for approximately 60 Illinois agencies, those counts were maintained.  The counts for the remaining jurisdictions were replaced with the most recent valid annual totals or were generated using standard estimation procedures.  The results of all sources were then combined to arrive at the 1993 state total for Illinois." 
,,"For 1994 state NIBRS conversion efforts resulted in estimation for Illinois.  Illinois totals were generated using only the valid crime rates for the East North Central Division.  Within each population group, the state's offense totals were estimated based on the rate per 100,000 inhabitants within the remainder of the division.  " 
,,"For 1996-current, the state UCR Program was unable to provide complete offense figures in accordance with UCR guidelines.  Valid Part I counts were available for most of the largest cities (100,000 and over in population).  For other agencies, the only available counts generated by the Illinois State Program were state totals based upon an incident-level system without indication of multiple offenses recorded within single incidents.  Therefore, the UCR Hierarchy Rule could not be applied in order to convert the state's data to Summary Reporting System data.  (The Hierarchy Rule requires that only the most serious offense in a multiple-offense criminal incident is counted.)  To arrive at a comparable state estimate to be included in national compilations, the Illinois State Program's state totals (which were inflated because of the nonapplication of the Hierarchy Rule) were reduced by the proportion of multiple offenses reported within single incidents in the NIBRS database.  Valid totals for the large cities were excluded from the reduction process."  
 
,,"Iowa - NIBRS conversion efforts resulted in estimation for Iowa in 1991.  State totals were estimated by updating previous valid annual totals for individual jurisdictions, subdivided by population group.  Percent changes for each offense within each population group of the West North Central Division were applied to the previous valid annual totals.  The state totals were compiled from the sums of the population group estimates."
  
 
,,"Kansas - "
 
,,"NIBRS conversion efforts resulted in estimation for Kansas in 1993.  State totals were estimated by updating previous valid annual totals for individual jurisdictions, subdivided by population group.  Percent changes for each offense within each population group of the West North Central Division were applied to the previous valid annual totals.  The state totals were compiled from the sums of the population group estimates. " 
,,"NIBRS conversion efforts resulted in estimation for Kansas in 1994.  State totals were generated using only the valid crime rates for the West North Central Division.  Within each population group, the state's offense totals were estimated based on the rate per 100,000 inhabitants within the remainder of the division.  " 
,,"The state UCR Program was unable to provide complete 1995 offense figures in accordance with UCR guidelines.  The state UCR Program was able to provide valid 1994 state totals which were then updated using 1995 crime trends for the West North Central Division.  " 
,,"The state UCR Program was unable to provide complete 1996 offense figures in accordance with UCR guidelines.  The Kansas state estimate was extrapolated from 1996 January-June state totals provided by the Kansas State UCR Program.  " 
,,"The state UCR Program was unable to provide complete 1997 offense figures in accordance with UCR guidelines.  The Kansas state estimate was extrapolated from 1996 January-June state totals provided by the Kansas State UCR Program.  " 
,,"The state UCR Program was unable to provide complete 1998 offense figures in accordance with UCR guidelines.  To arrive at 1998 estimates, 1997 state totals supplied by the Kansas State UCR Program were updated using 1998 crime trends for the West North Central Division." 
,,"The state UCR Program was unable to provide complete 1999 offense figures in accordance with UCR guidelines.  To arrive at the 1999 estimate for Kansas, the 1998 state total supplied by the state UCR Program was updated using 1999 crime trends for the division in which Kansas is located. " 
,,"The state UCR Program was unable to provide complete 2000 offense figures in accordance with UCR guidelines.  To arrive at the 2000 estimate for Kansas, the 1999 state estimate was updated using 2000 crime trends for the West North Central Division."  
 
,,"Kentucky - "
 
,,"Reporting problems at the state resulted in no usable 1988 data.  The state total was estimated by updating previous valid annual totals for individual jurisdictions, subdivided by population group.  Percent changes for each offense within each population group of the geographic division in which the state resides was applied to the previous valid annual totals.  The state total was compiled from the sums of the population group estimates.  " 
,,"The state UCR Program was unable to provide complete 1996 offense figures in accordance with UCR guidelines.  The 1995 and 1996 percent changes within the geographic division in which Kentucky is categorized were applied to the valid 1995 state total to generate the 1996 state total. " 
,,"The state UCR Program was unable to provide complete 1997 offense figures in accordance with UCR guidelines.  The 1996 and 1997 percent changes within the geographic division in which Kentucky is categorized were applied to the valid 1996 state total to effect the 1997 state total. " 
,,"The state UCR Program was unable to provide complete 1998 offense figures in accordance with UCR guidelines.  The state total was estimated by using 1997 figures for the nonreporting areas and applying 1997 versus 1998 percentage changes for the division in which Kentucky is located.  The estimates for the nonreporting areas were then increased by any actual 1998 crime counts received." 
,,"The state UCR Program was unable to provide complete 1999 offense figures in accordance with UCR guidelines.  To arrive at the 1999 estimate for Kentucky, the 1998 state total supplied by the state UCR Program was updated using 1999 crime trends for the division in which Kentucky is located. " 
,,"The state UCR Program was unable to provide complete 2000 offense figures in accordance with UCR guidelines.  To arrive at the 2000 estimate for Kentucky, the 1999 state total supplied by the state UCR Program was updated using 2000 crime trends for the division in which Kentucky is located. " 
,,"The state UCR Program was unable to provide complete 2001 offense figures in accordance with UCR guidelines.  To arrive at the 2001 estimate for Kentucky, the 2000 state estimate was updated using 2001 crime trends reported for the East South Central Division.  " 
,,"The state UCR Program was unable to provide complete 2002 offense figures in accordance with UCR guidelines.  To obtain the 2002 state crime count, the FBI contacted the state UCR Program, and the state agency was able to provide their latest state total, 2000.  Therefore, the 2001 state estimate was updated for inclusion in the 2002 edition of Crime in the United States by using the 2001 crime trends for the division in which the state is located.  To derive the 2002 state estimate, the 2002 crime trends for the division were applied to the adjusted 2001 state estimate. " 
,,"The state UCR Program was unable to provide complete 2003 offense figures in accordance with UCR guidelines.  To obtain the 2003 estimate, the 2003 crime trend for the East South Central Division was applied to an adjusted 2002 state estimate.  The 2002 state count was reestimated by applying the 2002 crime trend for the East South Central Division using a more current figure, 2001 state totals, provided by the state UCR Program.  The adjusted 2002 estimate differs from the figure published in the 2002 edition of Crime in the United States which was originally estimated using 2002 state totals"  
 
,,"Maine - The state UCR Program was unable to provide complete 1999 offense figures in accordance with UCR guidelines.  The Maine Department of Public Safety forwarded monthly January through October crime counts for each law enforcement contributor; since 12 months of data were not received, the national Program estimated for the missing data following standard estimation procedures to arrive at a 1999 state total."
  
 
,,"Michigan - The state UCR Program was unable to provide 1993 forcible rape figures in accordance with UCR guidelines.  The rape totals were estimated using national rates per 100,000 inhabitants within the eight population groups and assigning the forcible rape volumes proportionally to the state."
  
 
,,"Minnesota - "
 
,,"All agencies 1993 and 2005-Present (with the exception of Minneapolis and St. Paul) - The data collection methodology for the offense of forcible rape used by the State Uniform Crime Reporting (UCR) Program does not comply with national UCR Program guidelines. Consequently, their figures for forcible rape and violent crime (of which forcible rape is part) are not included in this tool."  
 
,,"Montana - "
 
,,"The state UCR Program was unable to provide complete 1994 offense figures in accordance with UCR guidelines.  State totals were estimated by updating previous valid annual totals for individual jurisdictions, subdivided by population group.  Percent changes for each offense within each population group of the Mountain Division were applied to the previous valid annual totals.  The state totals were compiled from the sums of the population group estimates.  " 
,,"The state UCR Program was unable to provide complete 1995 offense figures in accordance with UCR guidelines.  State estimates were computed by updating the previous valid annual totals using the 1994 versus 1995 percent changes for the Mountain Division." 
,,"The state UCR Program was unable to provide complete 1996 offense figures in accordance with UCR guidelines.  The 1995 and 1996 percent changes within the geographic division in which Montana is categorized were applied to the valid 1995 state total to generate the 1996 state total. " 
,,"The state UCR Program was unable to provide complete 1997 offense figures in accordance with UCR guidelines.  The 1996 and 1997 percent changes within the geographic division in which Montana is categorized were applied to the valid 1996 state total to effect the 1997 state total. " 
,,"The state UCR Program was unable to provide complete 1998 offense figures in accordance with UCR guidelines.  The state total was estimated by using 1997 figures for the nonreporting areas and applying 1997 versus 1998 percentage changes for the division in which Montana is located.  The estimates for the nonreporting areas were then increased by any actual 1998 crime counts received." 
,,"The state UCR Program was unable to provide complete 1999 offense figures in accordance with UCR guidelines.  To arrive at the 1999 estimate for Montana, the 1998 state total supplied by the state UCR Program was updated using 1999 crime trends for the division in which Montana is located." 
,,"The state UCR Program was unable to provide complete 2000 offense figures in accordance with UCR guidelines.  To arrive at the 2000 estimate for Montana, the 1999 state total supplied by the state UCR Program was updated using 2000 crime trends for the division in which Montana is located." 
,,"2011 - because of changes in the state's reporting practices, figures are not comparable to previous years' data."  
 
,,"New Hampshire - "
 
,,"The state UCR Program was unable to provide complete 1997 offense figures in accordance with UCR guidelines.  The 1996 and 1997 percent changes within the geographic division in which New Hampshire is categorized were applied to the valid 1996 state total to effect the 1997 state total.  " 
,,"The state UCR Program was unable to provide complete 1998 offense figures in accordance with UCR guidelines.  The state total was estimated by using 1997 figures for the nonreporting areas and applying 1997 versus 1998 percentage changes for the division in which New Hampshire is located.  The estimates for the nonreporting areas were then increased by any actual 1998 crime counts received." 
,,"The state UCR Program was unable to provide complete 1999 offense figures in accordance with UCR guidelines.  The state total for New Hampshire was estimated by using the 1998 figures for the 1999 nonreporting areas and applying the 2-year percent change for the New England Division."  
 
,,"New York - "
 
,,"2012 - because of changes in the state/local agency's reporting practices, figures are not comparable to previous years' data."  
 
,,"Oklahoma - For 1995, the increase in murders was the result of the bombing of the Alfred P. Murrah Federal Building in Oklahoma City."
  
 
